year,month,item,measure,unit,value,source_table_year
2019,12,仕上用化粧品計,生産,kg,375524.0,2019
2020,0,仕上用化粧品計,生産,kg,3750266.0,2020
2020,1,仕上用化粧品計,生産,kg,344530.0,2020
2020,2,仕上用化粧品計,生産,kg,401194.0,2020
2020,3,仕上用化粧品計,生産,kg,473048.0,2020
2020,4,仕上用化粧品計,生産,kg,357156.0,2020
2020,5,仕上用化粧品計,生産,kg,294467.0,2020
2020,6,仕上用化粧品計,生産,kg,339467.0,2020
2020,7,仕上用化粧品計,生産,kg,315953.0,2020
2020,8,仕上用化粧品計,生産,kg,267458.0,2020
2020,9,仕上用化粧品計,生産,kg,249033.0,2020
2020,10,仕上用化粧品計,生産,kg,251405.0,2020
2020,11,仕上用化粧品計,生産,kg,202278.0,2020
2020,12,仕上用化粧品計,生産,kg,254277.0,2020
2015,0,仕上用化粧品計,販売個数,十個,43265157.0,2019
2016,0,仕上用化粧品計,販売個数,十個,46885856.0,2020
2017,0,仕上用化粧品計,販売個数,十個,50090186.0,2020
2018,0,仕上用化粧品計,販売個数,十個,54526733.0,2020
2019,0,仕上用化粧品計,販売個数,十個,55164830.0,2020
2019,1,仕上用化粧品計,販売個数,十個,4169655.0,2019
2019,2,仕上用化粧品計,販売個数,十個,4378609.0,2019
2019,3,仕上用化粧品計,販売個数,十個,4450541.0,2019
2019,4,仕上用化粧品計,販売個数,十個,4581278.0,2019
2019,5,仕上用化粧品計,販売個数,十個,4465141.0,2019
2019,6,仕上用化粧品計,販売個数,十個,4336494.0,2019
2019,7,仕上用化粧品計,販売個数,十個,5032633.0,2019
2019,8,仕上用化粧品計,販売個数,十個,4599661.0,2019
2019,9,仕上用化粧品計,販売個数,十個,4850456.0,2019
2019,10,仕上用化粧品計,販売個数,十個,5144869.0,2019
2019,11,仕上用化粧品計,販売個数,十個,4437880.0,2019
2019,12,仕上用化粧品計,販売個数,十個,4717613.0,2019
2020,0,仕上用化粧品計,販売個数,十個,39647160.0,2020
2020,1,仕上用化粧品計,販売個数,十個,3631696.0,2020
2020,2,仕上用化粧品計,販売個数,十個,3935462.0,2020
2020,3,仕上用化粧品計,販売個数,十個,4147471.0,2020
2020,4,仕上用化粧品計,販売個数,十個,3197886.0,2020
2020,5,仕上用化粧品計,販売個数,十個,2588490.0,2020
2020,6,仕上用化粧品計,販売個数,十個,3297599.0,2020
2020,7,仕上用化粧品計,販売個数,十個,3511592.0,2020
2020,8,仕上用化粧品計,販売個数,十個,3152503.0,2020
2020,9,仕上用化粧品計,販売個数,十個,3267389.0,2020
2020,10,仕上用化粧品計,販売個数,十個,3452951.0,2020
2020,11,仕上用化粧品計,販売個数,十個,2647267.0,2020
2020,12,仕上用化粧品計,販売個数,十個,2816854.0,2020
2015,0,仕上用化粧品計,販売数量,kg,4409987.0,2019
2016,0,仕上用化粧品計,販売数量,kg,5030351.0,2020
2017,0,仕上用化粧品計,販売数量,kg,5277577.0,2020
2018,0,仕上用化粧品計,販売数量,kg,5599669.0,2020
2019,0,仕上用化粧品計,販売数量,kg,5722636.0,2020
2019,1,仕上用化粧品計,販売数量,kg,426065.0,2019
2019,2,仕上用化粧品計,販売数量,kg,444554.0,2019
2019,3,仕上用化粧品計,販売数量,kg,507735.0,2019
2019,4,仕上用化粧品計,販売数量,kg,473098.0,2019
2019,5,仕上用化粧品計,販売数量,kg,497170.0,2019
2019,6,仕上用化粧品計,販売数量,kg,486539.0,2019
2019,7,仕上用化粧品計,販売数量,kg,532662.0,2019
2019,8,仕上用化粧品計,販売数量,kg,491638.0,2019
2019,9,仕上用化粧品計,販売数量,kg,485288.0,2019
2019,10,仕上用化粧品計,販売数量,kg,480846.0,2019
2019,11,仕上用化粧品計,販売数量,kg,439802.0,2019
2019,12,仕上用化粧品計,販売数量,kg,457239.0,2019
2020,0,仕上用化粧品計,販売数量,kg,4225471.0,2020
2020,1,仕上用化粧品計,販売数量,kg,352487.0,2020
2020,2,仕上用化粧品計,販売数量,kg,407417.0,2020
2020,3,仕上用化粧品計,販売数量,kg,450176.0,2020
2020,4,仕上用化粧品計,販売数量,kg,359978.0,2020
2020,5,仕上用化粧品計,販売数量,kg,321537.0,2020
2020,6,仕上用化粧品計,販売数量,kg,412712.0,2020
2020,7,仕上用化粧品計,販売数量,kg,385685.0,2020
2020,8,仕上用化粧品計,販売数量,kg,322419.0,2020
2020,9,仕上用化粧品計,販売数量,kg,305647.0,2020
2020,10,仕上用化粧品計,販売数量,kg,325380.0,2020
2020,11,仕上用化粧品計,販売数量,kg,277989.0,2020
2020,12,仕上用化粧品計,販売数量,kg,304044.0,2020
2015,0,仕上用化粧品計,販売金額,千円,299558474.0,2019
2016,0,仕上用化粧品計,販売金額,千円,310690091.0,2020
2017,0,仕上用化粧品計,販売金額,千円,352315208.0,2020
2018,0,仕上用化粧品計,販売金額,千円,361326413.0,2020
2019,0,仕上用化粧品計,販売金額,千円,372981259.0,2020
2019,1,仕上用化粧品計,販売金額,千円,25686707.0,2019
2019,2,仕上用化粧品計,販売金額,千円,29268546.0,2019
2019,3,仕上用化粧品計,販売金額,千円,31221293.0,2019
2019,4,仕上用化粧品計,販売金額,千円,30001637.0,2019
2019,5,仕上用化粧品計,販売金額,千円,29601622.0,2019
2019,6,仕上用化粧品計,販売金額,千円,28211057.0,2019
2019,7,仕上用化粧品計,販売金額,千円,31682204.0,2019
2019,8,仕上用化粧品計,販売金額,千円,32259968.0,2019
2019,9,仕上用化粧品計,販売金額,千円,33557307.0,2019
2019,10,仕上用化粧品計,販売金額,千円,34040536.0,2019
2019,11,仕上用化粧品計,販売金額,千円,35251557.0,2019
2019,12,仕上用化粧品計,販売金額,千円,32198825.0,2019
2020,0,仕上用化粧品計,販売金額,千円,245652253.0,2020
2020,1,仕上用化粧品計,販売金額,千円,22942187.0,2020
2020,2,仕上用化粧品計,販売金額,千円,24630911.0,2020
2020,3,仕上用化粧品計,販売金額,千円,23474183.0,2020
2020,4,仕上用化粧品計,販売金額,千円,16598544.0,2020
2020,5,仕上用化粧品計,販売金額,千円,14468898.0,2020
2020,6,仕上用化粧品計,販売金額,千円,18679930.0,2020
2020,7,仕上用化粧品計,販売金額,千円,20165474.0,2020
2020,8,仕上用化粧品計,販売金額,千円,18925581.0,2020
2020,9,仕上用化粧品計,販売金額,千円,20230760.0,2020
2020,10,仕上用化粧品計,販売金額,千円,22074686.0,2020
2020,11,仕上用化粧品計,販売金額,千円,22648848.0,2020
2020,12,仕上用化粧品計,販売金額,千円,20812251.0,2020
2015,0,化粧品合計,出荷その他,kg,45819424.0,2019
2016,0,化粧品合計,出荷その他,kg,53362141.0,2020
2017,0,化粧品合計,出荷その他,kg,56727072.0,2020
2018,0,化粧品合計,出荷その他,kg,55409799.0,2020
2019,0,化粧品合計,出荷その他,kg,50207368.0,2020
2019,1,化粧品合計,出荷その他,kg,3767235.0,2019
2019,2,化粧品合計,出荷その他,kg,4790395.0,2019
2019,3,化粧品合計,出荷その他,kg,4261294.0,2019
2019,4,化粧品合計,出荷その他,kg,4420200.0,2019
2019,5,化粧品合計,出荷その他,kg,3757615.0,2019
2019,6,化粧品合計,出荷その他,kg,3957113.0,2019
2019,7,化粧品合計,出荷その他,kg,5615276.0,2019
2019,8,化粧品合計,出荷その他,kg,3315733.0,2019
2019,9,化粧品合計,出荷その他,kg,4395290.0,2019
2019,10,化粧品合計,出荷その他,kg,4113695.0,2019
2019,11,化粧品合計,出荷その他,kg,3601326.0,2019
2019,12,化粧品合計,出荷その他,kg,4212196.0,2019
2020,0,化粧品合計,出荷その他,kg,38325692.0,2020
2020,1,化粧品合計,出荷その他,kg,2900695.0,2020
2020,2,化粧品合計,出荷その他,kg,3271686.0,2020
2020,3,化粧品合計,出荷その他,kg,3753795.0,2020
2020,4,化粧品合計,出荷その他,kg,3382053.0,2020
2020,5,化粧品合計,出荷その他,kg,2499701.0,2020
2020,6,化粧品合計,出荷その他,kg,3927042.0,2020
2020,7,化粧品合計,出荷その他,kg,3522341.0,2020
2020,8,化粧品合計,出荷その他,kg,2249297.0,2020
2020,9,化粧品合計,出荷その他,kg,3669186.0,2020
2020,10,化粧品合計,出荷その他,kg,3717092.0,2020
2020,11,化粧品合計,出荷その他,kg,3051405.0,2020
2020,12,化粧品合計,出荷その他,kg,2381399.0,2020
2015,0,化粧品合計,受入,kg,59798713.0,2019
2016,0,化粧品合計,受入,kg,43459752.0,2020
2017,0,化粧品合計,受入,kg,54000763.0,2020
2018,0,化粧品合計,受入,kg,58542084.0,2020
2019,0,化粧品合計,受入,kg,54643007.0,2020
2019,1,化粧品合計,受入,kg,3597200.0,2019
2019,2,化粧品合計,受入,kg,3991269.0,2019
2019,3,化粧品合計,受入,kg,4641519.0,2019
2019,4,化粧品合計,受入,kg,4384162.0,2019
2019,5,化粧品合計,受入,kg,4849644.0,2019
2019,6,化粧品合計,受入,kg,4406367.0,2019
2019,7,化粧品合計,受入,kg,4242241.0,2019
2019,8,化粧品合計,受入,kg,4505578.0,2019
2019,9,化粧品合計,受入,kg,4297420.0,2019
2019,10,化粧品合計,受入,kg,5474012.0,2019
2019,11,化粧品合計,受入,kg,5575721.0,2019
2019,12,化粧品合計,受入,kg,4677874.0,2019
2020,0,化粧品合計,受入,kg,48252093.0,2020
2020,1,化粧品合計,受入,kg,3669246.0,2020
2020,2,化粧品合計,受入,kg,3299217.0,2020
2020,3,化粧品合計,受入,kg,4005427.0,2020
2020,4,化粧品合計,受入,kg,4677500.0,2020
2020,5,化粧品合計,受入,kg,4348928.0,2020
2020,6,化粧品合計,受入,kg,4062305.0,2020
2020,7,化粧品合計,受入,kg,3899297.0,2020
2020,8,化粧品合計,受入,kg,4989387.0,2020
2020,9,化粧品合計,受入,kg,4050342.0,2020
2020,10,化粧品合計,受入,kg,3739755.0,2020
2020,11,化粧品合計,受入,kg,3455715.0,2020
2020,12,化粧品合計,受入,kg,4054974.0,2020
2015,0,化粧品合計,月末在庫,kg,52669783.0,2019
2016,0,化粧品合計,月末在庫,kg,51258151.0,2020
2017,0,化粧品合計,月末在庫,kg,57669879.0,2020
2018,0,化粧品合計,月末在庫,kg,70011131.0,2020
2019,0,化粧品合計,月末在庫,kg,80206588.0,2020
2019,1,化粧品合計,月末在庫,kg,77616306.0,2019
2019,2,化粧品合計,月末在庫,kg,81220296.0,2019
2019,3,化粧品合計,月末在庫,kg,81507749.0,2019
2019,4,化粧品合計,月末在庫,kg,82401517.0,2019
2019,5,化粧品合計,月末在庫,kg,86090105.0,2019
2019,6,化粧品合計,月末在庫,kg,86814101.0,2019
2019,7,化粧品合計,月末在庫,kg,90570428.0,2019
2019,8,化粧品合計,月末在庫,kg,87239903.0,2019
2019,9,化粧品合計,月末在庫,kg,81575864.0,2019
2019,10,化粧品合計,月末在庫,kg,82577323.0,2019
2019,11,化粧品合計,月末在庫,kg,85738209.0,2019
2019,12,化粧品合計,月末在庫,kg,80206588.0,2019
2020,0,化粧品合計,月末在庫,kg,66903700.0,2020
2020,1,化粧品合計,月末在庫,kg,85127290.0,2020
2020,2,化粧品合計,月末在庫,kg,84957380.0,2020
2020,3,化粧品合計,月末在庫,kg,84936100.0,2020
2020,4,化粧品合計,月末在庫,kg,84916194.0,2020
2020,5,化粧品合計,月末在庫,kg,86963886.0,2020
2020,6,化粧品合計,月末在庫,kg,83768723.0,2020
2020,7,化粧品合計,月末在庫,kg,82990022.0,2020
2020,8,化粧品合計,月末在庫,kg,79891741.0,2020
2020,9,化粧品合計,月末在庫,kg,76313733.0,2020
2020,10,化粧品合計,月末在庫,kg,75308969.0,2020
2020,11,化粧品合計,月末在庫,kg,73909139.0,2020
2020,12,化粧品合計,月末在庫,kg,66903700.0,2020
2015,0,化粧品合計,生産,kg,403079393.0,2019
2016,0,化粧品合計,生産,kg,421605851.0,2020
2017,0,化粧品合計,生産,kg,434065988.0,2020
2018,0,化粧品合計,生産,kg,455434832.0,2020
2019,0,化粧品合計,生産,kg,464060495.0,2020
2019,1,化粧品合計,生産,kg,35606672.0,2019
2019,2,化粧品合計,生産,kg,38390411.0,2019
2019,3,化粧品合計,生産,kg,40705201.0,2019
2019,4,化粧品合計,生産,kg,40974201.0,2019
2019,5,化粧品合計,生産,kg,37891248.0,2019
2019,6,化粧品合計,生産,kg,39444609.0,2019
2019,7,化粧品合計,生産,kg,47062141.0,2019
2019,8,化粧品合計,生産,kg,35233238.0,2019
2019,9,化粧品合計,生産,kg,36353578.0,2019
2019,10,化粧品合計,生産,kg,38802367.0,2019
2019,11,化粧品合計,生産,kg,38306131.0,2019
2019,12,化粧品合計,生産,kg,35290698.0,2019
2020,0,化粧品合計,生産,kg,394884710.0,2020
2020,1,化粧品合計,生産,kg,32015971.0,2020
2020,2,化粧品合計,生産,kg,33453811.0,2020
2020,3,化粧品合計,生産,kg,36771610.0,2020
2020,4,化粧品合計,生産,kg,36165533.0,2020
2020,5,化粧品合計,生産,kg,29578585.0,2020
2020,6,化粧品合計,生産,kg,36132810.0,2020
2020,7,化粧品合計,生産,kg,34905242.0,2020
2020,8,化粧品合計,生産,kg,27856603.0,2020
2020,9,化粧品合計,生産,kg,32786907.0,2020
2020,10,化粧品合計,生産,kg,33743902.0,2020
2020,11,化粧品合計,生産,kg,32033244.0,2020
2020,12,化粧品合計,生産,kg,29440492.0,2020
2015,0,化粧品合計,販売個数,十個,280095769.0,2019
2016,0,化粧品合計,販売個数,十個,282987328.0,2020
2017,0,化粧品合計,販売個数,十個,293951600.0,2020
2018,0,化粧品合計,販売個数,十個,312166653.0,2020
2019,0,化粧品合計,販売個数,十個,317716189.0,2020
2019,1,化粧品合計,販売個数,十個,21210576.0,2019
2019,2,化粧品合計,販売個数,十個,24976042.0,2019
2019,3,化粧品合計,販売個数,十個,28590568.0,2019
2019,4,化粧品合計,販売個数,十個,28660955.0,2019
2019,5,化粧品合計,販売個数,十個,24844997.0,2019
2019,6,化粧品合計,販売個数,十個,26454253.0,2019
2019,7,化粧品合計,販売個数,十個,28524027.0,2019
2019,8,化粧品合計,販売個数,十個,26267870.0,2019
2019,9,化粧品合計,販売個数,十個,28260591.0,2019
2019,10,化粧品合計,販売個数,十個,26809272.0,2019
2019,11,化粧品合計,販売個数,十個,25739699.0,2019
2019,12,化粧品合計,販売個数,十個,27377339.0,2019
2020,0,化粧品合計,販売個数,十個,272043325.0,2020
2020,1,化粧品合計,販売個数,十個,20082704.0,2020
2020,2,化粧品合計,販売個数,十個,23654379.0,2020
2020,3,化粧品合計,販売個数,十個,25336977.0,2020
2020,4,化粧品合計,販売個数,十個,23385463.0,2020
2020,5,化粧品合計,販売個数,十個,18947419.0,2020
2020,6,化粧品合計,販売個数,十個,24782008.0,2020
2020,7,化粧品合計,販売個数,十個,24377233.0,2020
2020,8,化粧品合計,販売個数,十個,21948388.0,2020
2020,9,化粧品合計,販売個数,十個,23167109.0,2020
2020,10,化粧品合計,販売個数,十個,22948856.0,2020
2020,11,化粧品合計,販売個数,十個,20889476.0,2020
2020,12,化粧品合計,販売個数,十個,22523313.0,2020
2015,0,化粧品合計,販売数量,kg,415501588.0,2019
2016,0,化粧品合計,販売数量,kg,409474360.0,2020
2017,0,化粧品合計,販売数量,kg,423862788.0,2020
2018,0,化粧品合計,販売数量,kg,443795283.0,2020
2019,0,化粧品合計,販売数量,kg,456507679.0,2020
2019,1,化粧品合計,販売数量,kg,28353751.0,2019
2019,2,化粧品合計,販売数量,kg,33820724.0,2019
2019,3,化粧品合計,販売数量,kg,40709362.0,2019
2019,4,化粧品合計,販売数量,kg,40135940.0,2019
2019,5,化粧品合計,販売数量,kg,35058616.0,2019
2019,6,化粧品合計,販売数量,kg,38747204.0,2019
2019,7,化粧品合計,販売数量,kg,41695279.0,2019
2019,8,化粧品合計,販売数量,kg,39565324.0,2019
2019,9,化粧品合計,販売数量,kg,41580615.0,2019
2019,10,化粧品合計,販売数量,kg,38945456.0,2019
2019,11,化粧品合計,販売数量,kg,36944144.0,2019
2019,12,化粧品合計,販売数量,kg,40951264.0,2019
2020,0,化粧品合計,販売数量,kg,414876843.0,2020
2020,1,化粧品合計,販売数量,kg,27534073.0,2020
2020,2,化粧品合計,販売数量,kg,33159891.0,2020
2020,3,化粧品合計,販売数量,kg,36897967.0,2020
2020,4,化粧品合計,販売数量,kg,37344759.0,2020
2020,5,化粧品合計,販売数量,kg,29166228.0,2020
2020,6,化粧品合計,販売数量,kg,39341322.0,2020
2020,7,化粧品合計,販売数量,kg,35854043.0,2020
2020,8,化粧品合計,販売数量,kg,33526940.0,2020
2020,9,化粧品合計,販売数量,kg,36569698.0,2020
2020,10,化粧品合計,販売数量,kg,34607727.0,2020
2020,11,化粧品合計,販売数量,kg,33631196.0,2020
2020,12,化粧品合計,販売数量,kg,37242999.0,2020
2015,0,化粧品合計,販売金額,千円,1475766809.0,2019
2016,0,化粧品合計,販売金額,千円,1499478977.0,2020
2017,0,化粧品合計,販売金額,千円,1611173037.0,2020
2018,0,化粧品合計,販売金額,千円,1694149709.0,2020
2019,0,化粧品合計,販売金額,千円,1761146040.0,2020
2019,1,化粧品合計,販売金額,千円,117317120.0,2019
2019,2,化粧品合計,販売金額,千円,137986645.0,2019
2019,3,化粧品合計,販売金額,千円,158201975.0,2019
2019,4,化粧品合計,販売金額,千円,152235979.0,2019
2019,5,化粧品合計,販売金額,千円,137566099.0,2019
2019,6,化粧品合計,販売金額,千円,141451845.0,2019
2019,7,化粧品合計,販売金額,千円,149874535.0,2019
2019,8,化粧品合計,販売金額,千円,148467687.0,2019
2019,9,化粧品合計,販売金額,千円,170251422.0,2019
2019,10,化粧品合計,販売金額,千円,146868254.0,2019
2019,11,化粧品合計,販売金額,千円,144188589.0,2019
2019,12,化粧品合計,販売金額,千円,156735890.0,2019
2020,0,化粧品合計,販売金額,千円,1478370886.0,2020
2020,1,化粧品合計,販売金額,千円,111996133.0,2020
2020,2,化粧品合計,販売金額,千円,128883483.0,2020
2020,3,化粧品合計,販売金額,千円,127717655.0,2020
2020,4,化粧品合計,販売金額,千円,112989791.0,2020
2020,5,化粧品合計,販売金額,千円,98198905.0,2020
2020,6,化粧品合計,販売金額,千円,125517426.0,2020
2020,7,化粧品合計,販売金額,千円,127499783.0,2020
2020,8,化粧品合計,販売金額,千円,126623274.0,2020
2020,9,化粧品合計,販売金額,千円,131789155.0,2020
2020,10,化粧品合計,販売金額,千円,133045643.0,2020
2020,11,化粧品合計,販売金額,千円,129077337.0,2020
2020,12,化粧品合計,販売金額,千円,125032301.0,2020
2015,0,化粧水,出荷その他,kg,706159.0,2019
2016,0,化粧水,出荷その他,kg,763484.0,2020
2017,0,化粧水,出荷その他,kg,772353.0,2021
2018,0,化粧水,出荷その他,kg,836647.0,2022
2019,0,化粧水,出荷その他,kg,630064.0,2023
2019,1,化粧水,出荷その他,kg,25079.0,2019
2019,2,化粧水,出荷その他,kg,31827.0,2019
2019,3,化粧水,出荷その他,kg,45096.0,2019
2019,4,化粧水,出荷その他,kg,71090.0,2019
2019,5,化粧水,出荷その他,kg,57263.0,2019
2019,6,化粧水,出荷その他,kg,68118.0,2019
2019,7,化粧水,出荷その他,kg,50355.0,2019
2019,8,化粧水,出荷その他,kg,31209.0,2019
2019,9,化粧水,出荷その他,kg,47427.0,2019
2019,10,化粧水,出荷その他,kg,34291.0,2019
2019,11,化粧水,出荷その他,kg,91953.0,2019
2019,12,化粧水,出荷その他,kg,76356.0,2019
2020,0,化粧水,出荷その他,kg,1137912.0,2023
2020,1,化粧水,出荷その他,kg,27886.0,2020
2020,2,化粧水,出荷その他,kg,52627.0,2020
2020,3,化粧水,出荷その他,kg,98150.0,2020
2020,4,化粧水,出荷その他,kg,50152.0,2020
2020,5,化粧水,出荷その他,kg,42117.0,2020
2020,6,化粧水,出荷その他,kg,123630.0,2020
2020,7,化粧水,出荷その他,kg,125110.0,2020
2020,8,化粧水,出荷その他,kg,94258.0,2020
2020,9,化粧水,出荷その他,kg,49060.0,2020
2020,10,化粧水,出荷その他,kg,83086.0,2020
2020,11,化粧水,出荷その他,kg,219106.0,2020
2020,12,化粧水,出荷その他,kg,171823.0,2020
2021,0,化粧水,出荷その他,kg,1271178.0,2023
2021,1,化粧水,出荷その他,kg,61548.0,2021
2021,2,化粧水,出荷その他,kg,132396.0,2021
2021,3,化粧水,出荷その他,kg,205214.0,2021
2021,4,化粧水,出荷その他,kg,173056.0,2021
2021,5,化粧水,出荷その他,kg,112686.0,2021
2021,6,化粧水,出荷その他,kg,237021.0,2021
2021,7,化粧水,出荷その他,kg,42517.0,2021
2021,8,化粧水,出荷その他,kg,43981.0,2021
2021,9,化粧水,出荷その他,kg,104393.0,2021
